WD23CD,WD23NM,WD23NMW,UK_IMD_E_score,original_decile,E_expanded_decile,UK_IMD_E_rank,UK_IMD_E_pop_decile,UK_IMD_E_pop_quintile,total_Population
N08000354,Turf Lodge, ,86.5547398410863,1,1,28.0,1,1,4569.0
N08000355,Twinbrook, ,39.807328785936,1,1,36.0,1,1,4917.0
N08000356,Upper Malone, ,19.393661508056635,2,1,635.0,1,1,4974.0
N08000357,Water Works, ,90.30099686270268,1,1,2.0,1,1,6910.0
N08000358,Windsor, ,19.23743111573997,3,1,2971.0,1,1,11302.0
N08000359,Woodstock, ,20.18822799555108,2,1,188.0,1,1,6431.0
N08000360,Woodvale, ,100.02510235202728,1,1,18.0,1,1,5170.0
N08000401,Aghadowey, ,32.66989051723824,4,2,4660.0,2,1,3453.0
N08000402,Altahullion, ,40.68904348478872,3,1,1899.0,1,1,3191.0
N08000403,Atlantic, ,17.54187581371353,3,1,1689.0,1,1,4536.0
N08000404,Ballycastle, ,37.26036693998618,2,1,848.0,1,1,3397.0
N08000405,Ballykelly, ,44.07044971990096,3,1,1965.0,1,1,3103.0
N08000406,Ballymoney East, ,32.79692358382809,3,1,1033.0,1,1,3111.0
N08000407,Ballymoney North, ,32.79692358382809,3,1,1033.0,1,1,3401.0
N08000408,Ballymoney South, ,42.35723302755903,4,1,2057.0,1,1,3386.0
N08000409,Castlerock, ,27.161176121536396,5,2,5171.0,2,1,3391.0
N08000410,Churchland, ,32.19398362471819,2,1,868.0,1,1,3643.0
N08000411,Clogh Mills, ,35.85238011307186,6,2,6958.0,2,1,3645.0
N08000412,Coolessan, ,36.66317915637857,1,1,8.0,1,1,2920.0
N08000413,Dervock, ,32.32929590860482,4,1,4285.0,2,1,3449.0
N08000414,Drumsurn, ,37.24730491821847,5,2,4903.0,2,1,3663.0
N08000415,Dundooan, ,21.176379969687744,4,1,3528.0,1,1,3910.0
N08000416,Dungiven, ,43.60940570119815,2,1,729.0,1,1,3297.0
N08000417,Dunloy, ,32.32929590860482,7,3,9282.0,3,2,3625.0
N08000418,Feeny, ,43.60940570119815,2,1,729.0,1,1,3611.0
N08000419,Garvagh, ,43.584871865645255,4,1,3533.0,1,1,3514.0
N08000420,Giant's Causeway, ,51.45045735610808,2,1,1533.0,1,1,3382.0
N08000421,Greysteel, ,44.07044971990096,3,1,2380.0,1,1,4642.0
N08000422,Greystone, ,36.66317915637857,2,1,378.0,1,1,3486.0
N08000423,Hopefield, ,30.325395644128665,7,2,8647.0,3,2,3588.0
N08000424,Kilrea, ,32.66989051723824,4,2,4624.0,2,1,3751.0
N08000425,Kinbane, ,51.45045735610808,2,1,848.0,1,1,4041.0
N08000426,Loughguile and Stranocum, ,34.637455997128825,5,2,5225.0,2,1,3678.0
N08000427,Lurigethan, ,35.59597135343965,6,2,7028.0,2,1,2764.0
N08000428,Macosquin, ,27.161176121536396,2,1,868.0,1,1,3431.0
N08000429,Magilligan, ,35.38197335411368,6,2,6973.0,2,1,3481.0
N08000430,Mountsandel, ,30.735944431424173,2,1,756.0,1,1,3808.0
N08000431,Portrush and Dunluce, ,33.58541775106383,2,1,389.0,1,1,2759.0
N08000432,Portstewart, ,17.54187581371353,3,1,2034.0,1,1,2915.0
N08000433,Quarry, ,65.19944863884459,1,1,34.0,1,1,4457.0
N08000434,Rasharkin, ,33.20726015867439,5,2,6552.0,2,1,3906.0
N08000435,Roeside, ,49.475902481589,3,1,723.0,1,1,2654.0
N08000436,Route, ,35.85238011307186,3,1,1033.0,1,1,3448.0
N08000437,Torr Head and Rathlin, ,37.1286110723776,2,1,1439.0,1,1,3597.0
N08000438,University, ,43.697896050407365,1,1,34.0,1,1,3654.0
N08000439,Waterside, ,27.161176121536396,2,1,868.0,1,1,4305.0
N08000440,Windy Hall, ,30.735944431424173,6,2,5271.0,2,1,3754.0
N08000501,Artigarvan, ,45.342387093941234,2,1,667.0,1,1,3639.0
N08000502,Ballycolman, ,43.82727013087606,1,1,38.0,1,1,3530.0
N08000503,Ballymagroarty, ,30.95495470416896,1,1,4.0,1,1,3984.0
N08000504,Brandywell, ,94.96758478270962,1,1,11.0,1,1,3185.0
N08000505,Carn Hill, ,44.19834704675544,1,1,49.0,1,1,2851.0
N08000506,Castlederg, ,47.7628825704475,2,1,379.0,1,1,3443.0
N08000507,Caw, ,32.40583108448411,4,1,2020.0,1,1,4334.0
N08000508,City Walls, ,110.4156368836764,1,1,5.0,1,1,3242.0
N08000509,Claudy, ,32.453935117330154,4,1,4335.0,2,1,3500.0
N08000510,Clondermot, ,33.34391032754487,1,1,37.0,1,1,3848.0
N08000511,Creggan, ,66.9785096355317,1,1,10.0,1,1,3476.0
N08000512,Creggan South, ,94.96758478270962,1,1,11.0,1,1,3849.0
N08000513,Culmore, ,22.865643490938364,4,1,2576.0,1,1,4324.0
N08000514,Drumahoe, ,33.34391032754487,2,1,151.0,1,1,4497.0
N08000515,Dunnamanagh, ,48.83916590335262,2,1,1126.0,1,1,3513.0
N08000516,Ebrington, ,32.40583108448411,1,1,43.0,1,1,4021.0
N08000517,Eglinton, ,32.453935117330154,5,1,4468.0,2,1,3910.0
N08000518,Enagh, ,32.40583108448411,3,1,1318.0,1,1,4393.0
N08000519,Finn, ,52.09711161178412,2,1,832.0,1,1,4321.0
N08000520,Foyle Springs, ,30.95495470416896,3,1,1095.0,1,1,3043.0
N08000521,Galliagh, ,77.681749334203,1,1,12.0,1,1,3749.0
N08000522,Glenderg, ,47.7628825704475,2,1,379.0,1,1,3200.0
N08000523,Glenelly Valley, ,47.57755217154051,3,1,2648.0,1,1,3403.0
N08000524,Kilfennan, ,32.40583108448411,7,2,7896.0,2,1,4735.0
N08000525,Lisnagelvin, ,39.14126018134228,4,1,1522.0,1,1,3166.0
N08000526,Madam's Bank, ,29.312537179482405,5,1,4484.0,2,1,2865.0
N08000527,New Buildings, ,28.353718313434285,4,1,2305.0,1,1,3831.0
N08000528,Newtownstewart, ,47.7628825704475,3,1,1182.0,1,1,3102.0
N08000529,Northland, ,42.267205287334136,1,1,5.0,1,1,4844.0
N08000530,Park, ,49.86866526566129,3,1,3102.0,1,1,3531.0
N08000531,Shantallow, ,22.865643490938364,1,1,21.0,1,1,3667.0
N08000532,Shantallow East, ,22.865643490938364,1,1,21.0,1,1,4266.0
N08000533,Sheriff's Mountain, ,66.80227555608242,1,1,10.0,1,1,3337.0
N08000534,Sion Mills, ,52.09711161178412,2,1,832.0,1,1,3732.0
N08000535,Skeoge, ,49.0272442823516,1,1,31.0,1,1,6385.0
N08000536,Slievekirk, ,33.34391032754487,4,1,3307.0,1,1,3576.0
N08000537,Springtown, ,38.89413997537351,1,1,4.0,1,1,2883.0
N08000538,Strabane North, ,67.31011354158883,1,1,1.0,1,1,4006.0
N08000539,Strabane West, ,56.822974047031046,1,1,1.0,1,1,3105.0
N08000540,Victoria, ,33.34391032754487,1,1,37.0,1,1,4468.0
N08000601,Ballinamallard, ,35.177139817009056,5,1,3515.0,1,1,2947.0
N08000602,Belcoo and Garrison, ,47.85631842704111,3,1,3520.0,1,1,2644.0
N08000603,Belleek and Boa, ,40.99556470973572,2,1,1520.0,1,1,3123.0
N08000604,Beragh, ,37.00403222474799,5,2,5673.0,2,1,2912.0
N08000605,"Boho, Cleenish and Letterbreen", ,38.53578374651761,5,2,6424.0,2,1,3466.0
N08000606,Brookeborough, ,41.3338704980853,5,2,5357.0,2,1,2579.0
N08000607,Camowen, ,53.62448400661928,4,1,2089.0,1,1,3213.0
N08000608,Castlecoole, ,39.6365718276856,3,1,1437.0,1,1,3203.0
N08000609,Coolnagard, ,45.52995288890597,5,1,4118.0,1,1,3410.0
N08000610,Dergmoney, ,40.43039952072701,4,1,2357.0,1,1,2587.0
N08000611,Derrygonnelly, ,39.55450549831126,5,2,6010.0,2,1,2898.0
N08000612,Derrylin, ,40.76743566760153,5,2,5540.0,2,1,2794.0
N08000613,Donagh, ,48.746879194044624,3,1,3325.0,1,1,2527.0
N08000614,Dromore, ,37.00403222474799,5,1,3498.0,1,1,2784.0
N08000615,Drumnakilly, ,43.18510191212863,5,2,4761.0,2,1,3184.0
N08000616,Drumquin, ,37.00403222474799,4,1,3386.0,1,1,2910.0
N08000617,Ederney and Kesh, ,40.99556470973572,3,1,2467.0,1,1,2774.0
N08000618,Erne, ,39.6365718276856,1,1,52.0,1,1,3054.0
N08000619,Fairy Water, ,35.5694013900236,6,2,7081.0,2,1,2826.0
N08000620,Fintona, ,37.00403222474799,2,1,547.0,1,1,2553.0
N08000621,Florence Court and Kinawley, ,44.439353824582405,4,1,4426.0,2,1,2883.0
N08000622,Gortin, ,33.10514591253893,1,1,48.0,1,1,3304.0
N08000623,Gortrush, ,40.16346793843888,2,1,600.0,1,1,3217.0
N08000624,Irvinestown, ,35.177139817009056,2,1,806.0,1,1,3387.0
N08000625,Killyclogher, ,43.21032712477769,3,1,2089.0,1,1,3051.0
N08000626,Lisbellaw, ,30.854006324573845,7,3,10193.0,3,2,3057.0
N08000627,Lisnarrick, ,38.02175757528424,1,1,52.0,1,1,3356.0
N08000628,Lisnaskea, ,63.26574081847472,3,1,1041.0,1,1,2645.0
N08000629,Maguiresbridge, ,41.01375156914456,5,2,5462.0,2,1,3299.0
N08000630,Newtownbutler, ,65.44549337909633,2,1,846.0,1,1,2567.0
N08000631,Newtownsaville, ,37.00403222474799,6,2,6232.0,2,1,2977.0
N08000632,Owenkillew, ,43.18510191212863,3,1,3246.0,1,1,2698.0
N08000633,Portora, ,45.15759147916312,3,1,2248.0,1,1,3185.0
N08000634,Rosslea, ,60.84797880555379,2,1,1300.0,1,1,2331.0
N08000635,Rossorry, ,45.15759147916312,5,1,4207.0,1,1,2543.0
N08000636,Sixmilecross, ,43.18510191212863,4,1,3353.0,1,1,2828.0
N08000637,Strule, ,68.1963262896053,1,1,47.0,1,1,2971.0
N08000638,Tempo, ,46.72845556828027,4,1,3794.0,1,1,2878.0
N08000639,Termon, ,51.29081645350123,4,1,2818.0,1,1,2699.0
N08000640,Trillick, ,40.21748805150041,5,1,3498.0,1,1,2552.0
N08000701,Ballinderry, ,24.230394187105404,8,3,9444.0,3,2,3921.0
N08000702,Ballyhanwood, ,20.08219618311905,7,3,9053.0,3,2,3028.0
N08000703,Ballymacash, ,17.764463853829465,7,2,7254.0,2,1,3137.0
N08000704,Ballymacbrennan, ,22.72509161867276,8,4,14330.0,4,2,3081.0
N08000705,Ballymacoss, ,24.87911767623116,5,1,3479.0,1,1,5975.0
N08000706,Beechill, ,20.67887170157909,7,2,5491.0,2,1,3384.0
N08000707,Blaris, ,18.881130171001654,6,2,5950.0,2,1,3415.0
N08000708,Cairnshill, ,16.52024889379763,10,5,21006.0,6,3,3513.0
N08000709,Carrowreagh, ,19.10710535613521,6,2,6309.0,2,1,6124.0
N08000710,Carryduff East, ,19.758688972365142,9,3,10682.0,3,2,3823.0
N08000711,Carryduff West, ,19.18506160602675,10,5,19109.0,5,3,3351.0
N08000712,Derryaghy, ,36.574357242995305,7,2,7261.0,2,1,4627.0
N08000713,Dromara, ,23.15028977533789,3,1,3259.0,1,1,3460.0
N08000714,Drumbo, ,19.51222367862792,8,4,14478.0,4,2,3039.0
N08000715,Dundonald, ,22.34937795186866,10,4,15500.0,4,2,3105.0
N08000716,Enler, ,19.10710535613521,5,1,3786.0,1,1,3205.0
N08000717,Galwally, ,18.10215758744925,10,4,15152.0,4,2,3040.0
N08000718,Glenavy, ,26.731931697930417,7,3,10780.0,3,2,4079.0
N08000719,Graham's Bridge, ,23.40266995135942,5,1,4501.0,2,1,3312.0
N08000720,Harmony Hill, ,20.385470879908898,10,4,17080.0,5,3,3022.0
N08000721,Hilden, ,32.2501454236094,3,1,1768.0,1,1,3902.0
N08000722,Hillhall, ,18.881130171001654,4,1,1992.0,1,1,4065.0
N08000723,Hillsborough, ,19.188427306824163,8,3,12032.0,3,2,3312.0
N08000724,Knockbracken, ,16.276190177588497,10,4,16435.0,4,2,3534.0
N08000725,Knockmore, ,34.13543735456936,4,1,3691.0,1,1,4658.0
N08000726,Lagan, ,20.278966913311525,8,4,14866.0,4,2,3477.0
N08000727,Lagan Valley, ,48.56114176632781,3,1,2038.0,1,1,3397.0
N08000728,Lambeg, ,21.700326435200488,5,1,4205.0,1,1,3817.0
N08000729,Lisnagarvey, ,23.37578800031506,4,1,2501.0,1,1,2939.0
N08000730,Maghaberry, ,23.859221287660606,8,4,14832.0,4,2,4782.0
N08000731,Magheralave, ,21.45682139120169,9,4,14774.0,4,2,4255.0
N08000732,Maze, ,19.42369825417604,8,3,10289.0,3,2,3228.0
N08000733,Moira, ,20.278966913311525,9,4,15188.0,4,2,3747.0
N08000734,Moneyreagh, ,19.758688972365142,9,3,12786.0,4,2,3125.0
N08000735,Newtownbreda, ,18.449500185381403,10,4,15152.0,4,2,2843.0
N08000736,Old Warren, ,52.80070050198712,2,1,539.0,1,1,4122.0
N08000737,Ravernet, ,19.188427306824163,8,3,10289.0,3,2,3096.0
N08000738,Stonyford, ,24.230394187105404,1,1,56.0,1,1,3149.0
N08000739,Wallace Park, ,15.028806940166572,3,1,1768.0,1,1,3862.0
N08000740,White Mountain, ,17.764463853829465,7,2,7254.0,2,1,6138.0
N08000801,Academy, ,16.168448586493923,8,3,10692.0,3,2,2567.0
N08000802,Ahoghill, ,23.27680148777525,7,2,7855.0,2,1,3607.0
N08000803,Ardeevin, ,20.60837365463095,10,5,18174.0,5,3,3715.0
N08000804,Ballee and Harryville, ,53.93406063368816,1,1,141.0,1,1,3588.0
N08000805,Ballycarry and Glynn, ,30.356808652231752,7,2,8661.0,3,2,3747.0
N08000806,Ballykeel, ,70.8362074479726,2,1,196.0,1,1,3026.0
N08000807,Boneybefore, ,22.583042175242767,7,3,9079.0,3,2,2864.0
N08000808,Braidwater, ,28.40949077848552,3,1,1731.0,1,1,3214.0
N08000809,Broughshane, ,27.72309944536081,6,2,8655.0,3,2,3726.0
N08000810,Burleigh Hill, ,22.990902862103823,7,2,6155.0,2,1,2594.0
N08000811,Cairncastle, ,26.766170258694316,2,1,319.0,1,1,3237.0
N08000812,Carnlough and Glenarm, ,43.9786859031336,4,1,3751.0,1,1,3137.0
N08000813,Castle, ,57.63737057391149,3,1,1504.0,1,1,3913.0
N08000814,Castle Demesne, ,30.048734051833563,3,1,1731.0,1,1,4446.0
N08000815,Craigyhill, ,25.342003422888865,2,1,319.0,1,1,3920.0
N08000816,Cullybackey, ,38.578294123943024,7,2,6398.0,2,1,2869.0
N08000817,Curran and Inver, ,33.61179426819096,3,1,1150.0,1,1,3384.0
N08000818,Fair Green, ,32.50580890112417,2,1,952.0,1,1,4262.0
N08000819,Galgorm, ,16.168448586493923,9,4,15775.0,4,2,3254.0
N08000820,Gardenmore, ,36.72854381962544,2,1,644.0,1,1,3290.0
N08000821,Glenravel, ,28.81641368090676,8,3,11440.0,3,2,3595.0
N08000822,Glenwhirry, ,26.86114535700381,7,3,9385.0,3,2,3160.0
N08000823,Gortalee, ,18.30608810717888,4,1,2379.0,1,1,3693.0
N08000824,Grange, ,28.878271060185437,8,3,11394.0,3,2,3720.0
N08000825,Greenisland, ,18.30608810717888,4,1,2379.0,1,1,3446.0
N08000826,Islandmagee, ,34.22527715439723,6,2,8000.0,2,1,3048.0
N08000827,Kells, ,26.751120101702256,6,2,6941.0,2,1,3453.0
N08000828,Kilroot, ,23.347166257502707,7,3,9079.0,3,2,4254.0
N08000829,Kilwaughter, ,25.342003422888865,7,2,8661.0,3,2,4791.0
N08000830,Kirkinriola, ,29.52436302415221,2,1,952.0,1,1,3228.0
N08000831,Love Lane, ,24.10698578350808,2,1,607.0,1,1,3033.0
N08000832,Maine, ,23.27680148777525,7,3,10317.0,3,2,3044.0
N08000833,Park, ,18.195889591198444,7,3,9266.0,3,2,2921.0
N08000834,Portglenone, ,32.46787206036402,4,1,4317.0,2,1,3351.0
N08000835,Slemish, ,26.86114535700381,4,1,4542.0,2,1,3207.0
N08000836,Sunnylands, ,53.28357800064751,1,1,144.0,1,1,4097.0
N08000837,The Maidens, ,45.53475826673346,3,1,1150.0,1,1,3438.0
N08000838,Victoria, ,22.583042175242767,2,1,607.0,1,1,4394.0
N08000839,Whitehead South, ,29.095852761530008,7,2,8346.0,2,1,3345.0
N08000840,Woodburn, ,22.990902862103823,7,2,8661.0,3,2,3428.0
N08000901,Ardboe, ,47.39338586070729,3,1,1686.0,1,1,3818.0
N08000902,Augher and Clogher, ,34.84256793294296,4,1,4418.0,2,1,3460.0
N08000903,Aughnacloy, ,31.85991123242709,4,2,4644.0,2,1,3696.0
N08000904,Ballygawley, ,34.84256793294296,3,1,2391.0,1,1,3940.0
N08000905,Ballymaguigan, ,27.78926408926871,3,1,1603.0,1,1,4144.0
N08000906,Ballysaggart, ,33.14402018717955,3,1,1905.0,1,1,5062.0
N08000907,Bellaghy, ,28.14185529415864,7,2,7685.0,2,1,3879.0
N08000908,Caledon, ,35.36404763814666,6,2,7291.0,2,1,3963.0
N08000909,Castlecaulfield, ,31.85991123242709,4,1,3854.0,1,1,3759.0
N08000910,Castledawson, ,28.14185529415864,6,2,5549.0,2,1,3792.0
N08000911,Coagh, ,38.2431804605129,3,1,1686.0,1,1,3371.0
N08000912,Coalisland North, ,47.66513079780304,2,1,192.0,1,1,3671.0
N08000913,Coalisland South, ,51.32423130732997,2,1,192.0,1,1,4842.0
N08000914,Cookstown East, ,39.623620168202,3,1,2060.0,1,1,3790.0
N08000915,Cookstown South, ,36.63012574779997,5,1,3902.0,1,1,3524.0
N08000916,Cookstown West, ,36.63012574779997,4,1,2921.0,1,1,3688.0
N08000917,Coolshinny, ,31.628233508279,7,2,6744.0,2,1,4048.0
N08000918,Donaghmore, ,38.8885502194791,4,1,3854.0,1,1,3839.0
N08000919,Draperstown, ,33.733755116910174,5,2,4671.0,2,1,3266.0
N08000920,Fivemiletown, ,39.26472293738555,4,1,4418.0,2,1,3174.0
N08000921,Glebe, ,28.14185529415864,3,1,1603.0,1,1,3845.0
N08000922,Killyman, ,31.795493145843498,2,1,192.0,1,1,3619.0
N08000923,Killymeal, ,27.944338006495656,2,1,192.0,1,1,5003.0
N08000924,Lissan, ,39.623620168202,5,2,5374.0,2,1,3594.0
N08000925,Loughry, ,38.151106772144416,3,1,2060.0,1,1,2955.0
N08000926,Lower Glenshane, ,27.166365359493124,6,2,7634.0,2,1,3153.0
N08000927,Maghera, ,33.2962328245844,3,1,2528.0,1,1,3469.0
N08000928,Moy, ,33.280295622011906,6,2,7819.0,2,1,3950.0
N08000929,Moygashel, ,27.944338006495656,7,3,8919.0,3,2,3606.0
N08000930,Mullaghmore, ,46.59636353786384,4,1,2667.0,1,1,4408.0
N08000931,Oaklands, ,38.58052608007552,4,1,3550.0,1,1,3413.0
N08000932,Pomeroy, ,38.58052608007552,2,1,1392.0,1,1,3879.0
N08000933,Stewartstown, ,38.151106772144416,4,1,3641.0,1,1,3110.0
N08000934,Swatragh, ,34.52725540660218,5,2,4772.0,2,1,3458.0
N08000935,Tamlaght O'Crilly, ,28.14185529415864,5,2,4772.0,2,1,3647.0
N08000936,The Loup, ,36.56993046264713,5,2,5374.0,2,1,4260.0
N08000937,Tobermore, ,28.14185529415864,7,2,8589.0,3,2,3458.0
N08000938,Town Parks East, ,39.48278348512235,3,1,1603.0,1,1,3557.0
N08000939,Valley, ,33.2962328245844,5,2,4772.0,2,1,3443.0
N08000940,Washing Bay, ,39.14641009269619,4,1,2808.0,1,1,3738.0
N08001001,Abbey, ,29.204587923547574,1,1,128.0,1,1,4082.0
N08001002,Annalong, ,41.195601967830925,3,1,1737.0,1,1,4347.0
N08001003,Ballybot, ,49.31573100420938,1,1,128.0,1,1,5351.0
N08001004,Ballydugan, ,29.984619618816144,3,1,2650.0,1,1,3771.0
N08001005,Ballynahinch, ,41.35668498843548,4,1,2651.0,1,1,4681.0
N08001006,Ballyward, ,29.33924833765712,3,1,3259.0,1,1,4499.0
N08001007,Bessbrook, ,56.86940872121319,2,1,515.0,1,1,5535.0
N08001008,Binnian, ,35.81333458942604,3,1,1765.0,1,1,4303.0
N08001009,Burren, ,27.13964244932961,3,1,2145.0,1,1,4317.0
N08001010,Camlough, ,50.42755669246903,2,1,515.0,1,1,4147.0
N08001011,Castlewellan, ,41.17508411628448,3,1,1624.0,1,1,4479.0
N08001012,Cathedral, ,49.64032399562348,2,1,294.0,1,1,4217.0
N08001013,Crossgar and Killyleagh, ,29.811496629222862,5,1,4483.0,2,1,4404.0
N08001014,Crossmaglen, ,73.04421818050277,1,1,102.0,1,1,3973.0
N08001015,Damolly, ,34.7704412297429,1,1,115.0,1,1,4389.0
N08001016,Derryboy, ,23.756639131977487,5,1,4483.0,2,1,4045.0
N08001017,Derryleckagh, ,27.13964244932961,4,2,5101.0,2,1,4906.0
N08001018,Donard, ,30.10939873539288,4,1,2835.0,1,1,3757.0
N08001019,Drumalane, ,49.31573100420938,2,1,749.0,1,1,5018.0
N08001020,Drumaness, ,29.33924833765712,5,1,3788.0,1,1,4142.0
N08001021,Dundrum, ,39.80252958733292,1,1,143.0,1,1,4501.0
N08001022,Fathom, ,51.52426366884305,2,1,1233.0,1,1,4444.0
N08001023,Forkhill, ,50.42755669246903,2,1,612.0,1,1,4174.0
N08001024,Hilltown, ,30.48689037468243,4,1,3801.0,1,1,5134.0
N08001025,Kilkeel, ,35.81333458942604,2,1,395.0,1,1,3931.0
N08001026,Kilmore, ,23.44647021494321,5,1,4431.0,2,1,3974.0
N08001027,Knocknashinna, ,35.36204021540625,2,1,294.0,1,1,4679.0
N08001028,Lecale, ,51.57488153824823,2,1,760.0,1,1,4387.0
N08001029,Lisnacree, ,43.10463000685969,2,1,395.0,1,1,4731.0
N08001030,Mayobridge, ,30.48689037468243,4,2,5065.0,2,1,5314.0
N08001031,Mullaghbane, ,50.42755669246903,1,1,325.0,1,1,4441.0
N08001032,Murlough, ,51.21827734544362,1,1,143.0,1,1,4837.0
N08001033,Newtownhamilton, ,61.77962639167862,1,1,325.0,1,1,4417.0
N08001034,Quoile, ,27.281458912577847,3,1,737.0,1,1,4172.0
N08001035,Rostrevor, ,31.64353196457957,3,1,2145.0,1,1,4343.0
N08001036,Saintfield, ,22.015052891173227,8,3,12329.0,3,2,4118.0
N08001037,St. Patrick's, ,29.601870673576805,1,1,128.0,1,1,4664.0
N08001038,Strangford, ,37.961846211805536,4,1,2753.0,1,1,4460.0
N08001039,Tollymore, ,44.47381635997899,4,1,3801.0,1,1,4303.0
N08001040,Warrenpoint, ,31.64353196457957,2,1,630.0,1,1,4614.0
N08001041,Whitecross, ,37.76736488638296,2,1,134.0,1,1,4065.0
N08001101,Ballycrochan, ,19.18457989248712,9,4,14071.0,4,2,3118.0
N08001102,Ballygowan, ,21.834113895829784,8,3,12902.0,4,2,4368.0
N08001103,Ballygrainey, ,31.476493189194187,2,1,772.0,1,1,6301.0
N08001104,Ballyholme, ,19.043012775173032,9,4,14071.0,4,2,3891.0
N08001105,Ballymagee, ,19.524736939127603,9,4,13142.0,4,2,4119.0
N08001106,Ballywalter, ,37.28968942124287,3,1,1727.0,1,1,4647.0
N08001107,Bloomfield, ,18.63362665104517,4,1,4067.0,1,1,4188.0
N08001108,Broadway, ,19.94370268168068,7,2,8219.0,2,1,3421.0
N08001109,Bryansburn, ,24.112642458258858,2,1,1195.0,1,1,3759.0
N08001110,Carrowdore, ,36.19613474068794,4,1,3203.0,1,1,4260.0
N08001111,Castle, ,34.47522701665692,3,1,2393.0,1,1,4029.0
N08001112,Clandeboye, ,20.437482142997126,4,1,3709.0,1,1,4189.0
N08001113,Comber North, ,23.780216132918017,3,1,2411.0,1,1,3790.0
N08001114,Comber South, ,21.834113895829784,4,1,3376.0,1,1,3786.0
N08001115,Comber West, ,21.622764622313227,4,1,3376.0,1,1,3807.0
N08001116,Conway Square, ,22.114536093070196,2,1,376.0,1,1,4317.0
N08001117,Cronstown, ,19.593654010392385,6,2,6749.0,2,1,4479.0
N08001118,Cultra, ,21.100263984921323,9,4,14546.0,4,2,4007.0
N08001119,Donaghadee, ,28.55840290736175,3,1,1211.0,1,1,3972.0
N08001120,Glen, ,20.65642553487435,2,1,404.0,1,1,4521.0
N08001121,Gregstown, ,26.98506368426716,2,1,376.0,1,1,3183.0
N08001122,Groomsport, ,19.18457989248712,9,4,13385.0,4,2,3630.0
N08001123,Harbour, ,19.043012775173032,2,1,1195.0,1,1,4752.0
N08001124,Helen's Bay, ,20.437482142997126,9,4,14546.0,4,2,3901.0
N08001125,Holywood, ,21.100263984921323,8,3,11546.0,3,2,4065.0
N08001126,Kilcooley, ,25.10978814983708,4,1,2847.0,1,1,4425.0
N08001127,Killinchy, ,22.85898476350433,7,3,11483.0,3,2,3737.0
N08001128,Kircubbin, ,39.11729572667471,3,1,2769.0,1,1,4396.0
N08001129,Loughries, ,28.55840290736175,4,1,3203.0,1,1,4170.0
N08001130,Loughview, ,28.66435917163005,3,1,2395.0,1,1,4662.0
N08001131,Movilla, ,19.593654010392385,4,1,3711.0,1,1,4244.0
N08001132,Portaferry, ,39.11729572667471,3,1,1011.0,1,1,3544.0
N08001133,Portavogie, ,39.83533420358491,3,1,1802.0,1,1,3865.0
N08001134,Rathgael, ,25.10978814983708,3,1,2393.0,1,1,3684.0
N08001135,Rathmore, ,20.482956198762714,4,1,2847.0,1,1,3699.0
N08001136,Scrabo, ,23.6232642198518,3,1,1662.0,1,1,4257.0
N08001137,Silverbirch, ,18.63362665104517,9,3,11596.0,3,2,3729.0
N08001138,Silverstream, ,24.17094362317652,6,2,7457.0,2,1,3960.0
N08001139,Warren, ,23.662682754671906,3,1,1211.0,1,1,4309.0
N08001140,West Winds, ,53.25883464688541,1,1,107.0,1,1,4467.0
S13002516,South Kintyre, ,10.793234076421175,2,2,5083.0,2,1,5953.0
S13002517,Kintyre and the Islands, ,11.993045532079885,4,5,19663.0,5,3,6623.0
S13002518,Mid Argyll, ,10.965657115073162,3,4,14288.0,4,2,7456.0
S13002519,Oban South and the Isles, ,9.404242919965307,1,1,3782.0,1,1,10356.0
S13002520,Oban North and Lorn, ,9.404242919965307,4,4,15668.0,4,2,9652.0
S13002521,Cowal, ,12.781470046075572,4,4,16123.0,4,2,6696.0
S13002522,Dunoon, ,13.62001604771486,1,1,1306.0,1,1,7629.0
S13002523,Isle of Bute, ,6.589967257828505,1,1,4175.0,1,1,6021.0
S13002524,Lomond North, ,5.626216070360206,3,4,13083.0,4,2,9579.0
S13002525,Helensburgh Central, ,3.0241786793493417,1,1,1952.0,1,1,8605.0
S13002526,Helensburgh and Lomond South, ,3.0241786793493417,5,5,19975.0,5,3,7650.0
S13002545,Strathmartine, ,5.832865471623476,1,1,226.0,1,1,19563.0
S13002546,Lochee, ,3.398271254195975,1,1,201.0,1,1,20096.0
S13002547,West End, ,3.056836165517656,1,1,655.0,1,1,19695.0
S13002548,Coldside, ,5.243815642908481,1,1,655.0,1,1,18122.0
S13002549,Maryfield, ,6.800071314893801,1,1,1053.0,1,1,18393.0
S13002551,East End, ,6.499046676927351,1,1,83.0,1,1,15532.0
S13002552,The Ferry, ,1.428244199942336,2,2,8477.0,3,2,20129.0
S13002608,An Taobh Siar agus Nis, ,17.54873419430292,5,5,19038.0,5,3,2668.0
S13002734,Stromness and South Isles, ,7.858830468776645,4,4,13421.0,4,2,2658.0
S13002735,West Mainland, ,9.012359475027022,5,6,22425.0,6,3,4666.0
S13002737,North Isles, ,11.708437614796766,4,4,16981.0,5,3,2272.0
S13002761,Tweeddale West, ,6.583625572394318,4,5,18843.0,5,3,10664.0
S13002762,Tweeddale East, ,1.467127843358019,4,5,17702.0,5,3,11019.0
S13002763,Galashiels and District, ,7.721020610119316,1,1,1661.0,1,1,15217.0
